,anchor_left_distance_xl,anchor_right_distance_xl,anchor_left_distance_mn,anchor_right_distance_mn,anchor_left_distance_resnet,anchor_right_distance_resnet
6374,1.4416838,1.4982061,1.634464,1.3190929,1.3490493,1.6160542
6375,1.2803532,1.6287129,1.1779891,1.643502,1.1034199,1.7161208
6376,0.92557454,1.8495961,1.1893494,1.8916597,0.912809,1.7120372
6377,1.1726599,1.7289181,1.0692251,1.711099,1.1965331,1.6930714
6378,1.6069645,0.9114492,1.6494074,1.0406854,1.6963409,1.0407127
6379,1.1299164,1.5889473,1.0472577,1.543956,1.0999597,1.4393651
6380,1.4983706,0.8527418,1.582896,1.0096288,1.6454527,1.0088373
6381,1.0828884,1.5411084,1.3370507,1.3008525,0.79022574,1.3381958
6382,0.9746245,1.6529883,1.0012344,1.656369,1.1039455,1.6459596
6383,1.8257512,0.9894954,1.5490402,1.1738454,1.7193269,0.6758647
6384,1.7481395,1.1283973,1.6632769,1.1068516,1.605385,1.0421377
6385,1.8062807,1.297327,1.857919,1.3269647,1.7853745,1.2750467
6386,1.5860914,1.1015592,1.5505867,1.0182736,1.161933,1.1189163
6387,1.6537417,1.3945597,1.5895531,1.3575888,1.6651974,1.151099
6388,0.95410645,1.4603012,1.0750926,1.558165,0.8022292,1.3402705
6389,0.83508104,1.4757763,1.0305202,1.3787163,0.5258564,1.1535621
6390,1.8602934,1.5576668,1.7654176,1.7175179,1.7519622,1.3588294
6391,1.3811488,1.2052187,1.6110702,1.2757033,1.3446826,1.1368828
6392,1.7609867,1.435375,1.6826315,1.5858672,1.7032834,1.5929567
6393,1.4027926,1.3195083,1.4543691,1.3306054,1.0278486,1.5767685
6394,1.0946939,1.7081381,1.2472794,1.8214468,1.0913321,1.6333326
6395,1.4244998,0.8506752,1.6690805,1.0676701,1.5389111,0.84819716
6396,1.0790255,1.7580609,1.1200378,1.7128608,0.9509158,1.7285092
6397,0.8506752,1.3691577,1.0676701,1.4641678,0.84819716,1.4362891
6398,1.5114219,0.8898599,1.567945,1.0605906,1.5676162,0.8407631
6399,1.0858306,1.3086919,1.0616622,1.4897819,1.1546493,1.2141621
6400,1.2165867,1.788737,1.1706793,1.8114564,1.1755939,1.8207996
6401,1.8069947,1.8426902,1.7393439,1.6900285,1.8371501,1.7201798
6402,1.8066757,0.7859036,1.8398834,1.1830457,1.7565103,0.69502336
6403,1.5507059,0.8961541,1.3872881,1.50916,1.4421897,0.88264716
6404,0.8893508,1.8384609,1.0362021,1.8236415,1.2110175,1.740634
6405,0.98667043,1.4680951,1.4658015,1.6313936,1.0890468,1.4682688
6406,1.7644217,1.7727348,1.6159065,1.5035343,1.6069899,1.8789488
6407,1.616678,0.8202019,1.7001752,0.99950415,1.5158049,0.47138935
6408,1.4020462,1.3698537,1.2049096,1.5171973,1.5643046,1.3704002
6409,1.3691796,1.7981713,1.2707648,1.8001691,1.441989,1.7169932
6410,1.1430528,1.6316146,0.46930993,1.5779862,1.1872835,1.5691754
6411,1.2064625,1.180238,1.5878993,1.2081758,1.434505,1.0791765
6412,0.6629233,1.3229276,1.11892,1.4527858,0.33902436,1.0897131
6413,1.4622704,1.7310284,1.4703842,1.7234159,1.3541777,1.6588256
6414,1.6648313,1.0839603,1.6948365,1.120321,1.6100323,1.2814904
6415,1.126551,1.5392678,1.3053885,1.522064,0.9029153,1.4043982
6416,1.7910837,0.9020486,1.8504771,1.0484251,1.7763693,0.9207326
6417,1.3941053,0.966416,1.4910626,1.1811634,1.4450616,0.9743917
6418,0.791051,1.8564794,1.0458063,1.6278003,0.86079913,1.7053554
6419,0.7283661,1.5505866,1.088127,1.722136,0.67477596,1.5713284
6420,1.2557931,0.89453185,1.2934986,0.9290184,1.1354593,0.7193787
6421,1.5145701,1.7976501,1.5860431,1.6291264,1.4951348,1.7460785
6422,0.9077386,1.1969558,0.8902243,1.0303572,0.9764228,1.1776193
6423,1.8714726,1.101659,1.729317,1.0565639,1.8526387,0.88083714
6424,0.83376753,0.9319629,1.0947913,0.95747566,0.6214419,0.82085955
6425,1.833885,1.7727348,1.7349448,1.5035343,1.8831277,1.8789488
6426,1.8297826,1.0583514,1.7691091,1.0702366,1.7434928,0.82045573
6427,1.4663689,1.5275352,1.5515671,1.6442989,1.1441121,1.545141
6428,1.6533508,1.6512392,1.6270462,1.7223699,1.5953697,1.6437943
6429,1.5504495,1.2503796,1.5470092,1.24223,1.4604948,1.173877
6430,1.3775334,1.4421809,1.4958016,1.5909629,1.590094,1.0524087
6431,1.1664803,1.6652248,1.3121586,1.5383937,1.2223113,1.360289
6432,1.1165357,1.8246102,1.000437,1.6179806,1.0037931,1.576141
6433,1.0890905,1.595566,1.129117,1.6609021,0.82941765,1.6205148
6434,1.3612652,1.0399134,1.2713592,1.3191372,1.1191713,0.87214506
6435,1.4640038,1.3990811,1.454413,1.0234531,1.3084416,0.9989832
6436,1.6111001,1.1533022,1.6543068,1.1494498,1.6590103,1.4768839
6437,1.5936162,1.0677577,1.6481891,1.1354643,1.5092353,1.1436456
6438,1.4387867,1.593277,1.4541636,1.5543021,1.4858826,1.5999281
6439,0.6849407,0.98628426,0.16841929,1.0571214,0.7602628,0.910511
6440,1.2223034,1.6743643,1.1225536,1.4490523,1.1908718,1.6487821
6441,1.6716226,0.8169295,1.5487956,1.2300494,1.6918011,0.6865268
6442,1.7005774,1.0253274,1.7006556,1.0773234,1.6857772,0.855818
6443,1.4612546,0.7403911,1.3207738,0.8855821,1.4842944,0.8530654
6444,1.6971471,1.2069731,1.5522599,1.0395674,1.7384212,0.9291508
6445,1.647635,1.538957,1.8181894,1.1793721,1.5998018,1.3609741
6446,1.7974608,1.5824491,1.5884172,1.438793,1.725204,1.5132738
6447,1.3130635,1.3727809,0.7771898,1.0166608,1.0499852,0.83260006
6448,1.0978734,1.3782268,1.2772334,1.2097542,0.9871887,1.1465938
6449,1.5612789,1.0549089,1.4396994,0.9732521,1.2274027,0.7624571
6450,1.005525,1.3817502,1.1368144,1.1534839,1.3018875,1.3989851
6451,1.5190778,1.3636281,1.6704272,1.4774588,1.4805013,1.3276234
6452,1.272737,1.6623113,1.3146797,1.5224046,1.5302116,1.4768962
6453,1.0786252,1.7598,0.8267206,1.6412092,1.0833361,1.7317188
6454,1.0439627,1.5063539,1.2369151,1.4476962,0.9881908,1.1377488
6455,1.2491548,1.3586789,1.1228983,1.0737923,1.1946812,1.5284141
6456,1.4876863,1.1640702,1.3281459,1.2511933,1.0982134,1.0919896
6457,1.041115,1.547353,0.99724215,1.4178841,0.9603005,1.4436835
6458,1.508275,1.5027696,1.5975227,1.6470898,1.6114793,1.334293
6459,1.7406667,0.86190736,1.6009657,0.9837352,1.8141191,0.8803965
6460,1.2564945,1.7680062,0.93310815,1.7531189,1.112598,1.7649969
6461,1.0570875,0.83376753,1.3128178,1.0947913,1.1508659,0.6214419
6462,1.8046227,1.2512541,1.855234,0.95323163,1.7299218,1.0940841
6463,1.8711317,0.9196838,1.630856,1.2892201,1.7571815,0.8849986
6464,1.5476326,1.4175913,1.618069,1.2397021,1.1057737,1.343748
6465,1.6650318,0.86073023,1.796005,0.8855111,1.6681825,0.76023805
6466,1.2589005,0.966287,1.6285031,1.1436809,1.2030874,0.72354984
6467,1.4706645,1.290828,1.4227542,1.3358101,1.3579135,1.2697952
6468,1.4450424,1.187017,1.4752195,1.2249311,1.4741646,1.1674339
6469,1.0001982,1.6639721,1.1624331,1.8313961,0.8293505,1.6040164
6470,1.4932231,1.0464957,1.3749324,0.98927,1.1068587,0.82509166
6471,1.090263,1.603239,1.2045128,1.7146412,1.0122035,1.5882276
6472,0.95329314,1.5506687,0.590997,1.1946514,0.75930345,1.0943595
6473,1.034373,1.5049614,1.047059,1.5974128,0.8560311,1.5392164
6474,1.8332062,0.8674578,1.84163,1.1209508,1.851718,0.7105144
6475,1.7428943,1.2658732,1.7418218,1.4063177,1.6654737,1.3466182
6476,1.1090938,1.2439926,1.1909114,1.2629728,0.90104187,1.1786504
6477,1.3942769,0.898379,1.5785942,1.0654532,1.4386722,0.9342546
6478,1.0669295,1.5808538,1.1927906,1.5821308,1.0649635,1.5328661
6479,1.6473784,1.3557434,1.6507874,1.552933,1.6214664,1.5513895
6480,1.5115573,1.2529439,1.2538021,1.5462503,1.3238945,1.3502562
6481,1.6344557,0.8918336,1.6175733,1.1523986,1.6007389,0.43270686
6482,1.8225658,1.3362132,1.592147,1.4027156,1.6949239,1.2947245
6483,1.7679396,1.0477372,1.772973,1.1396315,1.7731996,0.93727064
6484,1.7915052,1.1257403,1.7479948,1.0045274,1.7748544,0.8600672
6485,1.7979436,0.9837164,1.667246,1.1624284,1.7883985,0.8987874
6486,1.1465961,1.3707211,1.2069234,1.4855646,1.2413238,1.2078243
6487,1.3419412,1.2841935,1.2707653,1.4429351,1.3210703,1.2519956
6488,1.7196121,1.14023,1.5695968,1.0740513,1.545905,0.88654536
6489,1.4919546,1.206961,1.538022,1.1685088,1.3392619,1.1098564
6490,1.7098091,1.1194035,1.7975638,1.0164098,1.6141645,1.0890568
6491,1.2714982,1.792244,1.5274737,1.8147429,1.3328322,1.658211
6492,1.5691812,1.0641117,1.4864951,1.0611848,1.7932409,0.57519585
6493,1.6190295,1.1232164,1.0162356,0.646338,1.3904746,1.0946344
6494,1.5684443,1.3073596,1.4922963,1.302674,1.4256364,1.0285897
6495,1.2526908,1.5221753,1.0786786,1.6812469,1.4239331,1.3184885
6496,1.6558492,1.1011925,1.4072013,0.9230304,1.6438599,0.79742825
6497,1.792244,1.277398,1.8147429,1.489969,1.658211,1.4424982
6498,1.3813348,1.3980224,1.2679008,1.4681817,1.2132204,1.5593452
6499,1.6401373,1.4883387,1.4676173,1.3336511,1.5614775,1.3773273
6500,1.4663005,1.6108686,1.2115872,1.191595,1.2973928,1.5568258
6501,1.7399356,1.6730579,1.49764,1.572998,1.6238859,1.7533103
6502,1.0667213,1.3858316,1.0836835,1.4861512,1.0939826,1.3718823
6503,1.6642332,1.163496,1.7386097,0.98649895,1.555239,1.3546721
6504,1.7333562,1.25193,1.6072704,1.2482159,1.6805478,1.1842644
6505,1.7399948,0.81904936,1.5794566,1.1230799,1.6201291,0.752474
6506,1.037196,1.5583459,1.2010543,1.5986454,1.0047473,1.3771073
6507,1.6191207,1.3615334,1.5323467,1.3118756,1.6166581,1.230681
6508,1.3693665,1.542645,1.359244,1.4330485,1.3285486,1.5281835
6509,1.0583514,1.7012895,1.0702366,1.6897627,0.82045573,1.6056677
6510,1.8162754,1.111336,1.6476707,1.1556096,1.8574011,0.732794
6511,1.7871169,1.5824491,1.7986727,1.438793,1.7781564,1.5132738
6512,1.0392299,1.547114,1.2587456,1.6871316,0.8167781,1.3387928
6513,1.7271429,1.2370262,1.5745181,1.2690986,1.5537915,0.9841099
6514,0.723261,0.9179985,1.0527755,1.075981,0.8874239,0.893844
6515,1.544495,1.0446476,1.5274884,1.149054,1.3801955,1.0146452
6516,1.6569088,0.8317732,1.424213,1.3600397,1.4905553,0.83522826
6517,0.91835725,1.7852528,1.240256,1.6379576,0.98460376,1.5217801
6518,1.5403968,1.4785621,1.4963745,1.1561755,1.2301576,1.5145999
6519,1.6854472,0.65782565,1.6175728,0.44257858,1.6941185,0.4405362
6520,1.7984648,1.3910041,1.6910086,1.300439,1.7773185,1.49977
6521,1.0906371,1.6682391,1.5281342,1.3655179,0.8613791,1.6180521
6522,1.5043983,0.9162334,1.6158668,1.0242549,1.1511939,0.9622756
6523,1.5123947,1.0032022,1.5636725,1.047729,1.392918,0.79372776
6524,1.082581,1.5975027,1.1212069,1.5410285,0.84108704,1.3132383
6525,1.757624,1.122257,1.6946113,1.0812843,1.8512299,0.89751744
6526,1.0903141,1.827701,1.0024091,1.71455,1.1062971,1.6447691
6527,1.1536429,0.7506666,1.2333033,1.1905693,1.035301,0.7380033
6528,1.0781553,1.7313513,0.93125504,1.753388,1.0570534,1.6341078
6529,1.0269086,1.8308113,1.0440665,1.5044856,0.8900169,1.8058401
6530,1.2256207,1.502013,1.154559,1.5362201,1.0462517,1.3101474
6531,1.5801699,1.7612364,1.4850694,1.7972195,1.6413859,1.7292508
6532,1.3617442,1.138635,1.4733269,1.260902,1.370247,1.1972085
6533,0.98793435,1.6914212,1.1674151,1.669647,0.90626925,1.7925758
6534,1.6470559,1.3838879,1.2735828,1.2270646,1.642721,1.5057185
6535,1.272737,1.6739407,1.3146797,1.5801033,1.5302116,1.4567392
6536,1.7409264,1.1552411,1.6864156,0.60052687,1.5382371,0.97732735
6537,1.1302365,1.5914466,1.0830888,1.2250704,1.0585418,1.5245311
6538,0.9157785,1.8405688,0.8881343,1.5468061,0.842564,1.7812194
6539,0.92489696,0.91725516,1.1438098,1.3970484,0.9318287,1.1126316
6540,1.1124262,1.7008352,1.0342649,1.579089,0.92444235,1.6253312
6541,1.7458026,1.3458478,1.3557265,1.1148205,1.73024,1.1289233
6542,0.9613277,1.3749946,0.90018636,1.2955338,0.96893555,1.1701515
6543,1.0239563,1.5222651,1.023466,1.4461169,0.9748402,1.1648387
6544,1.1541679,1.6399233,1.307495,1.2637848,1.0434983,1.5607901
6545,1.3819089,1.0660732,1.450889,1.2446983,1.3508074,0.80765164
6546,1.4596376,1.470234,1.601043,1.5015374,1.4038825,1.4075855
6547,1.09216,1.5892035,1.0715195,1.6026647,0.73706675,1.7242684
6548,1.1725119,1.342121,1.3852994,1.6404959,1.3535744,1.4910038
6549,1.7718471,1.2865002,1.5578749,1.1942352,1.7630699,1.290876
6550,0.9070776,1.5022018,1.0623028,1.623229,0.6450243,1.432256
6551,1.8220202,1.0171762,1.5282856,1.0665399,1.7484257,0.7668041
6552,1.3923948,1.4194027,1.1858002,1.6177125,1.3611253,1.4832494
6553,1.638002,0.8473872,1.6184835,0.9993037,1.718245,1.1437378
6554,0.87337136,1.380538,0.980137,1.2774932,0.69887877,0.95922685
6555,1.1983482,1.7180645,1.0976716,1.6863054,1.3914299,1.4788606
6556,0.70466846,1.0635246,0.9959531,1.1748797,0.5550705,0.7441463
6557,1.2331743,1.6524436,1.1039145,1.4735255,1.0903072,1.2663466
6558,1.49612,1.2975082,1.6549046,1.3512003,1.2395034,1.1414757
6559,1.0659779,1.7236552,1.3278177,1.7880316,0.79036164,1.691157
6560,0.747948,1.2954347,1.1845381,1.3302114,0.51327026,0.9089509
6561,1.8358089,1.485946,1.6316442,1.48299,1.7575475,1.139761
6562,1.792244,1.1978995,1.8147429,1.3297365,1.658211,1.5027099
6563,1.5124892,1.4216708,1.5061266,1.0480582,1.4088036,1.3058134
6564,1.5887873,0.9726381,1.473166,1.2236681,1.5101736,0.93152267
6565,0.99471474,1.6579659,1.0796012,1.734258,0.6031174,1.4487711
6566,0.7734108,1.7664006,0.88473964,1.7186457,0.8857233,1.7472168
6567,1.7350018,1.1572789,1.8193221,1.1871413,1.6007617,1.083518
6568,1.5492238,1.7568593,1.7456961,1.7579925,1.4853706,1.7698364
6569,1.2446476,1.5772775,1.2260419,1.6245383,1.3106701,1.5113311
6570,1.0957372,1.5952804,0.9549184,1.706701,1.2073572,1.715759
6571,1.6456168,1.1244338,1.532469,1.3077296,1.5267732,1.0813258
6572,1.5509168,1.1424956,1.3701439,1.0185103,1.3599896,0.91772276
6573,0.90118384,1.3676755,1.2087256,1.5488647,0.884387,1.39167
6574,1.0308207,1.7155167,1.1217406,1.6393862,0.99276894,1.5876164
6575,1.1326917,0.9680531,1.3231487,0.8577174,0.7998644,0.82393867
6576,1.6048619,1.55411,1.2495445,1.1508002,1.534412,1.2623224
6577,1.0257955,1.7356632,1.1832435,1.4385698,1.0531753,1.5444411
6578,1.1752102,1.526808,1.1518537,1.44709,1.147028,1.3368974
6579,0.72761786,1.3341694,1.0221604,1.4198049,0.63449967,1.1366067
6580,1.6395642,0.9822564,1.6268563,1.0426421,1.6030704,0.85949403
6581,1.7799646,1.0065254,1.7664135,1.1455532,1.7749709,1.1140368
6582,1.6430109,1.6265637,1.6455811,1.548055,1.5165489,1.7996734
6583,1.3594886,1.8604021,1.2722287,1.7437066,1.038548,1.7960368
6584,1.7754588,1.7317923,1.7616343,1.7259952,1.658191,1.4696059
6585,1.0373245,1.4244998,1.047847,1.6690805,1.0203133,1.5389111
6586,1.1661704,1.0489203,1.1884125,1.286307,0.86700493,0.83465445
6587,1.4874495,1.295818,1.3428614,0.6474713,1.4588046,1.0882485
6588,1.7196121,0.80038404,1.5695968,1.0673969,1.545905,0.5472683
6589,1.6966337,1.195092,1.7762438,1.1948341,1.7086074,0.78570545
6590,1.1856076,1.0029509,1.3449634,0.96830094,1.0462741,0.99488926
6591,1.0651633,1.4843987,1.2831947,1.3899665,0.9708332,1.2201303
6592,1.8058461,1.2463661,1.8070198,1.3324443,1.6561635,1.1560726
6593,1.07751,1.4376129,1.3669745,1.2862347,1.2831103,1.3622344
6594,1.6388831,0.9694769,1.6099596,1.0161685,1.5043498,0.8127959
6595,0.99224687,1.7037069,1.1483303,1.636337,1.1347533,1.598507
6596,1.5853428,1.082581,1.6006866,1.1212069,1.3620439,0.84108704
6597,1.576632,1.5144838,1.7685479,1.4018457,1.7016022,1.5057206
6598,0.99505395,0.90072614,1.1302935,0.89982533,0.9758368,0.7653884
6599,1.2107666,0.7228181,1.5775982,1.284849,1.0598185,0.5271701
6600,1.0346633,1.5043596,1.1296117,1.2860104,1.1606053,1.477462
6601,1.5446999,0.6144304,1.3508384,0.9375805,1.4006957,0.5446608
6602,1.1228713,1.4785621,1.4296818,1.1561755,0.96615314,1.5145999
6603,1.1306186,1.5947056,1.1473418,1.578868,0.83139014,1.6064044
6604,1.2793112,1.7032361,1.2411366,1.6166008,1.016249,1.5879651
6605,0.94945174,1.406421,1.2180892,1.5880296,0.68687874,1.6378605
6606,1.1014014,1.7400353,0.9770395,1.6092541,1.0402291,1.5891628
6607,0.92489696,1.8767112,1.1438098,1.6621737,0.9318287,1.7851813
6608,1.0144985,1.53248,1.0715747,1.4060295,1.0806109,1.631262
6609,1.1973658,1.2832894,1.2648299,1.4747576,1.1282151,1.2686958
6610,1.1752102,1.5373203,1.1518537,1.4449483,1.147028,1.3453629
6611,1.162355,1.3600059,1.0707312,1.4905272,1.05175,1.598721
6612,1.0151973,1.7314153,1.1683778,1.7767309,0.9566255,1.678688
6613,0.95531166,1.7998879,1.0246375,1.5824766,1.0298462,1.6809616
6614,0.74860245,1.0191762,0.9009059,1.0723933,0.50987846,0.86505014
6615,0.9937968,1.6181768,1.083095,1.6028721,0.6620908,1.2687253
6616,1.3394991,1.101659,1.2280736,1.0565639,0.9981536,0.88083714
6617,1.4442563,1.7573593,1.3252587,1.5786673,1.4380907,1.4140785
6618,1.8851924,1.3980224,1.8433107,1.4681817,1.8864808,1.5593452
6619,1.5156592,0.8476945,1.2227474,1.0211728,1.6374416,0.9906064
6620,1.7333524,1.037588,1.6363263,1.217361,1.712434,0.99287367
6621,1.3158003,1.6230407,1.1660877,1.5915685,1.305141,1.4734248
6622,1.6362572,1.0739098,1.5928719,1.0457683,1.2168759,0.8139441
6623,1.5967133,0.9631497,1.8451201,1.142389,1.8446257,0.7753247
6624,1.7451085,1.38007,1.7014999,1.2041094,1.7296603,1.4138892
6625,1.2849036,1.320547,1.5067996,1.2211539,1.2196801,1.5496821
6626,1.1553636,1.6793222,1.3375903,1.4917728,1.1208925,1.7195385
6627,0.8294928,1.6631341,1.1472995,1.6806852,0.75402373,1.6388342
6628,1.8482137,1.1986997,1.8491118,0.95781404,1.8306097,1.216007
6629,1.3850513,1.0391481,1.6740805,1.5738783,1.3459915,1.1197569
6630,1.0676305,1.0837904,1.1557611,1.2759824,1.054905,1.0917939
6631,1.8152024,1.4276199,1.6981959,1.1991931,1.7340621,1.3878158
6632,0.8831762,1.4328983,1.1468562,1.3879088,0.8254957,1.1389568
6633,1.1124262,1.6265156,1.0342649,1.593447,0.92444235,1.523097
6634,1.2811501,0.96408594,1.3464725,1.097041,1.3327423,0.8310334
6635,1.0526168,1.547353,1.1945143,1.4178841,0.94696504,1.4436835
6636,0.8471795,1.5730315,1.1843042,1.378175,0.70086265,1.6826131
6637,1.085809,1.0179446,1.3554269,1.0127683,0.59414274,0.93647766
6638,1.5798832,1.1370333,1.4990346,1.3644224,1.6164007,1.1070518
6639,1.6919863,1.1648461,1.6686242,1.5041927,1.6801122,1.2475792
6640,1.361321,1.5326451,1.4492116,1.3370723,1.0588129,1.4482317
6641,1.3274695,0.996107,1.1535692,1.0817884,0.89813244,1.101694
6642,1.1088566,1.5984086,1.03429,1.4129565,1.057905,1.5817841
6643,1.6107165,1.5329884,1.4705125,1.3119557,1.6989195,1.6614618
6644,0.8858242,1.452182,1.0089546,1.6027834,0.88148296,1.1816914
6645,1.7829001,0.9485565,1.669296,0.9559721,1.7358902,0.9100809
6646,0.89156866,1.409853,1.0036665,1.5195124,0.8945104,1.513727
6647,1.693447,0.9714478,1.5169417,0.95183307,1.5218099,0.9619224
6648,1.8127818,1.1235111,1.5951865,1.1593239,1.6388868,0.90548587
6649,1.2271086,1.6557989,1.1104885,1.6078076,1.3609142,1.4033046
6650,1.247054,1.5265474,1.2307765,1.3100945,1.3825648,1.4581833
6651,1.062147,1.2895002,1.1960789,1.3542411,0.83706534,1.2705375
6652,0.8252487,1.003334,1.1183975,1.1766775,0.92783415,0.79460275
6653,1.6641935,0.8875026,1.5172968,0.6721404,1.5345289,0.831301
6654,0.7826228,1.5831871,0.9962797,1.7392467,0.5659263,1.602162
6655,1.5804011,0.94119686,1.5605733,1.0602347,1.5376054,0.9978763
6656,1.1396995,1.7881917,1.0431528,1.570128,1.1467503,1.7642745
6657,1.0029509,1.3466897,0.96830094,1.4357208,0.99488926,1.3594916
6658,1.4913404,0.72653,1.5627232,1.143593,1.5443281,0.682712
6659,1.2316234,0.86057276,1.2046628,1.1241755,0.84937286,0.70299137
6660,1.0590947,1.4535055,1.0239716,1.4889123,1.118365,1.3391414
6661,1.1645029,1.2135203,1.419163,1.3185863,0.8062911,0.9942813
6662,1.4934434,1.3545526,1.615511,1.3517445,1.5623585,1.041567
6663,1.8138567,1.0005987,1.7489378,0.84473217,1.7992615,0.838344
6664,1.9005767,1.4947479,1.7847836,1.3316374,1.859205,1.421665
6665,1.0130464,1.244835,0.94453627,1.1926501,0.96533173,1.045544
6666,1.0878885,1.6511737,1.0712055,1.5755293,1.1736856,1.7370924
6667,1.0432571,1.6424804,0.7418041,1.7292436,1.1531866,1.6658459
6668,1.2966943,1.3706924,1.1221954,1.1557257,1.3206083,1.2114487
6669,1.1380378,1.7180634,1.2284873,1.6951478,1.1447105,1.6424617
6670,0.70090425,1.6775359,1.0611606,1.6866652,0.7025958,1.5735099
6671,0.83136094,1.5594401,1.2596291,1.4620845,0.9731457,1.551697
6672,1.744961,1.149719,1.5959412,1.0855476,1.720154,0.85009027
6673,1.1317018,1.5511922,1.3317943,1.56836,1.1674718,1.3756416
6674,1.0872364,1.6048609,1.2847078,1.535959,0.80700284,1.5478686
6675,1.7264324,0.8242893,1.6581352,1.0944886,1.6408564,0.87671834
6676,1.4408478,1.3090242,1.2356726,1.6654477,1.3768985,1.596254
6677,1.6060346,1.1012061,1.3745414,1.1488271,1.3379973,1.2976748
6678,1.5268997,1.7002941,0.648129,1.6802342,1.5263878,1.6497962
6679,0.97767365,1.2856601,1.0787535,1.539592,0.7706439,1.1488675
6680,1.4036193,1.4129562,1.6574154,1.651143,1.4158443,1.3896712
6681,0.9668429,1.6526235,1.0249821,1.4584377,1.0223367,1.5273747
6682,1.5008274,1.2018687,1.5337329,1.0204515,1.5012428,1.1240563
6683,0.9458946,1.7274271,0.921599,1.5188757,0.59748024,1.5488024
6684,1.2149374,1.3001982,1.3222166,1.2808635,0.92767084,1.1836252
6685,1.5932497,1.0245124,1.4090512,1.2077401,1.4844389,1.1947484
6686,0.97696483,1.531142,0.9982196,1.3367357,0.9250426,1.3516152
6687,1.4588051,1.5308121,1.5277836,1.494253,1.1769538,1.3326093
6688,1.3923821,1.6148938,1.1175812,1.3742737,0.9348723,1.6598209
6689,1.4105799,1.4151838,1.3443985,1.666194,1.2925472,1.3465719
6690,1.156636,1.4854947,0.8406963,1.4233085,0.81596994,1.2853063
6691,1.2012725,1.6356765,1.0293307,1.4590973,1.0081148,1.5059855
6692,0.7464534,1.4644916,0.8604931,1.5107265,0.5583247,1.1850488
6693,1.01839,1.4764035,1.2092016,1.6174568,1.1813009,1.1806221
6694,1.2001001,1.4991213,1.4185028,1.5091538,1.3122326,1.3229382
6695,1.0489826,1.687884,1.1786668,1.5681155,0.82724977,1.6986855
6696,1.7001628,1.1761065,1.5146886,1.0412494,1.565113,1.0838137
6697,1.088372,1.644289,0.99864686,1.5427381,0.79759085,1.5901282
6698,1.4888309,1.7476549,1.2920905,1.6606399,1.5385497,1.606935
6699,1.7002532,1.2796232,1.8816025,1.1885377,1.5554875,1.0139128
6700,1.8495961,0.9894408,1.8916597,1.2458757,1.7120372,0.8248288
6701,1.0316272,1.6297971,0.98147166,1.3258452,1.0534178,1.3895019
6702,0.99251133,1.3708841,0.99692374,0.93920696,1.0845577,1.5877904
6703,1.647558,1.6017348,1.2542717,1.580314,1.3920515,1.4487091
6704,1.2184618,1.7910284,1.3079433,1.5427973,1.0541618,1.858508
6705,1.6042031,1.6931049,1.365282,1.4227612,1.6024736,1.6495429
6706,1.4032532,1.240634,1.1313422,1.372309,0.8789654,0.8374923
6707,1.5626316,1.6301732,1.5772824,1.6145004,1.687985,1.3905828
6708,1.6236453,1.6343453,1.5461056,1.333237,1.4872841,1.5867281
6709,1.4872158,1.6248243,1.7762891,1.7008975,1.1303927,1.4947003
6710,1.1618886,0.82570714,1.3008404,1.2655432,1.0513895,0.713528
6711,1.6623892,1.1323813,1.6260306,1.2203069,1.4785367,1.2572833
6712,1.5511606,1.0501583,1.2724514,1.0178957,1.2576529,0.96986
6713,1.7800615,0.9198235,1.6610485,1.1520352,1.7731409,0.85368156
6714,1.3160161,1.6244227,1.2197239,1.3324466,1.2269015,1.5093527
6715,1.4730375,1.490122,1.3765602,1.6115657,1.5330055,1.524044
6716,1.162647,1.6941189,1.1239983,1.570435,1.1097652,1.6065384
6717,0.8955193,1.3101908,0.19627889,1.3277377,0.9566745,1.1932498
6718,1.8074492,1.4061171,1.8081044,1.554291,1.8507826,1.6237614
6719,1.114098,1.4326162,1.1463696,1.60327,1.0408837,1.2774545
6720,1.647558,1.3195083,1.2542717,1.3306054,1.3920515,1.5767685
6721,1.7450917,0.8500693,1.5678563,1.1588233,1.573112,0.8661556
6722,1.5854784,1.3907769,1.4501677,1.5543242,1.1261961,1.3971348
6723,1.0544723,1.6472163,1.1822066,1.6734293,0.9689338,1.3912139
6724,1.0495219,1.8532672,1.2377347,1.6687884,1.1559532,1.7361091
6725,1.3206568,1.6268864,1.2726032,1.6039606,1.2969733,1.6141928
6726,1.5729458,0.91076446,1.590264,1.0761645,1.3808501,0.5209025
6727,1.1766046,1.5568657,1.1803987,1.56402,1.1443293,1.5929221
6728,1.0896486,1.6450803,1.1990322,1.6045449,0.8808713,1.4001725
6729,0.74906456,1.7742041,1.1027635,1.6363345,0.788504,1.7449994
6730,1.6557509,1.2898676,1.4768609,1.6592814,1.4514014,0.9297956
6731,0.9257613,1.7737086,1.1783378,1.7264705,0.86875784,1.7931943
6732,1.7232835,1.0837212,1.7943853,0.86047405,1.6496435,0.8384193
6733,0.83481824,1.1511779,0.86438423,1.130174,0.70651835,0.5867717
6734,1.7581437,1.0030298,1.416818,1.2910895,1.6450021,0.8627792
6735,1.7394946,1.383136,1.6812909,1.4566307,1.7501259,1.3771067
6736,1.5535722,1.6907858,1.4135826,1.6873761,1.727099,1.5871575
6737,0.90475637,1.1305407,1.0860932,1.04211,0.9092541,0.97601604
